record_id,title,abstract,authors,year,label_included,review_id,source
CD014769_pub2_excl_33,Topic-related study 33,"",Author_1512,2010,0,CD014769_pub2,synthetic_excluded
CD007896_pub4_12,Dymowski 2016,"",Dymowski,2016,1,CD007896_pub4,pairwise70_included
CD014722_pub2_49,Dias 2019,"",Dias,2019,1,CD014722_pub2,pairwise70_included
CD013056_pub3_excl_6,Topic-related study 6,"",Author_2230,2003,0,CD013056_pub3,synthetic_excluded
CD004376_pub4_excl_6,Topic-related study 6,"",Author_2430,2017,0,CD004376_pub4,synthetic_excluded
CD008349_pub5_67,da Silva Ribeiro 2015,"",da Silva Ribeiro,2015,1,CD008349_pub5,pairwise70_included
CD013232_pub2_110,Batebi 2021,"",Batebi,2021,1,CD013232_pub2,pairwise70_included
CD002112_pub2_63,Alsharnoubi 2017,"",Alsharnoubi,2017,1,CD002112_pub2,pairwise70_included
CD014966_pub2_excl_29,Topic-related study 29,"",Author_8889,1999,0,CD014966_pub2,synthetic_excluded
CD013255_pub2_43,Kirchhof 2005,"",Kirchhof,2005,1,CD013255_pub2,pairwise70_included
CD014820_pub2_excl_14,Topic-related study 14,"",Author_4387,2007,0,CD014820_pub2,synthetic_excluded
CD011535_pub7_excl_98,Topic-related study 98,"",Author_5274,2020,0,CD011535_pub7,synthetic_excluded
CD003331_pub6_20,Pozehl 2008,"",Pozehl,2008,1,CD003331_pub6,pairwise70_included
CD007674_pub3_excl_21,Topic-related study 21,"",Author_3279,2018,0,CD007674_pub3,synthetic_excluded
CD013295_pub2_excl_94,Topic-related study 94,"",Author_6881,2004,0,CD013295_pub2,synthetic_excluded
CD008469_pub3_excl_14,Topic-related study 14,"",Author_8804,2006,0,CD008469_pub3,synthetic_excluded
CD012905_pub2_13,Memmo 2011,"",Memmo,2011,1,CD012905_pub2,pairwise70_included
CD001837_pub4_17,Ortigosa 2000,"",Ortigosa,2000,1,CD001837_pub4,pairwise70_included
CD014852_pub2_8,Gupta 2016,"",Gupta,2016,1,CD014852_pub2,pairwise70_included
CD013715_pub2_8,Tynjälä 2011,"",Tynjälä,2011,1,CD013715_pub2,pairwise70_included
CD009508_pub2_46,Ferreira 2012,"",Ferreira,2012,1,CD009508_pub2,pairwise70_included
CD007896_pub4_43,Platz 2005,"",Platz,2005,1,CD007896_pub4,pairwise70_included
CD015326_pub2_excl_55,Topic-related study 55,"",Author_6035,2019,0,CD015326_pub2,synthetic_excluded
CD011841_pub3_1,Ratanasukon 2012,"",Ratanasukon,2012,1,CD011841_pub3,pairwise70_included
CD006475_pub3_24,Scalabrin 2009,"",Scalabrin,2009,1,CD006475_pub3,pairwise70_included
CD000219_pub5_excl_5,Topic-related study 5,"",Author_1099,1981,0,CD000219_pub5,synthetic_excluded
CD011381_pub3_excl_16,Topic-related study 16,"",Author_8363,2007,0,CD011381_pub3,synthetic_excluded
CD014758_pub3_excl_33,Topic-related study 33,"",Author_5382,2020,0,CD014758_pub3,synthetic_excluded
CD012186_pub2_91,IMPACT 2002,"",IMPACT,2002,1,CD012186_pub2,pairwise70_included
CD013821_pub2_excl_41,Topic-related study 41,"",Author_1409,2011,0,CD013821_pub2,synthetic_excluded
CD007784_pub3_25,Abe 2011c,"",Abe,2011,1,CD007784_pub3,pairwise70_included
CD007784_pub3_excl_12,Topic-related study 12,"",Author_1775,2011,0,CD007784_pub3,synthetic_excluded
CD003331_pub6_30,Du 2018,"",Du,2018,1,CD003331_pub6,pairwise70_included
CD015532_16,Tang 2020,"",Tang,2020,1,CD015532,pairwise70_included
CD006913_pub3_excl_63,Topic-related study 63,"",Author_3803,2014,0,CD006913_pub3,synthetic_excluded
CD004871_pub5_excl_4,Topic-related study 4,"",Author_5836,2008,0,CD004871_pub5,synthetic_excluded
CD005595_pub4_excl_60,Topic-related study 60,"",Author_4448,1991,0,CD005595_pub4,synthetic_excluded
CD003451_pub3_excl_7,Topic-related study 7,"",Author_2816,2021,0,CD003451_pub3,synthetic_excluded
CD012942_pub2_6,Gommol 2015,"",Gommol,2015,1,CD012942_pub2,pairwise70_included
CD003414_pub4_22,Simon 1998,"",Simon,1998,1,CD003414_pub4,pairwise70_included
CD006913_pub3_27,Bauer 2022,"",Bauer,2022,1,CD006913_pub3,pairwise70_included
CD010861_pub3_22,Breymann 2000,"",Breymann,2000,1,CD010861_pub3,pairwise70_included
CD001920_pub4_162,Aloraini 2022,"",Aloraini,2022,1,CD001920_pub4,pairwise70_included
CD007784_pub3_1,4S 1993,"",4S,1993,1,CD007784_pub3,pairwise70_included
CD012570_pub2_4,ALLAY 2009,"",ALLAY,2009,1,CD012570_pub2,pairwise70_included
CD013763_pub3_excl_70,Topic-related study 70,"",Author_6181,2020,0,CD013763_pub3,synthetic_excluded
CD013571_pub2_12,Mattiasson 2010,"",Mattiasson,2010,1,CD013571_pub2,pairwise70_included
CD015932_pub2_14,Zagli 2010,"",Zagli,2010,1,CD015932_pub2,pairwise70_included
CD013331_pub2_excl_22,Topic-related study 22,"",Author_6815,2013,0,CD013331_pub2,synthetic_excluded
CD008176_pub3_excl_69,Topic-related study 69,"",Author_8218,2020,0,CD008176_pub3,synthetic_excluded
CD011778_pub2_excl_28,Topic-related study 28,"",Author_1258,2022,0,CD011778_pub2,synthetic_excluded
CD002243_pub5_excl_86,Topic-related study 86,"",Author_6745,2016,0,CD002243_pub5,synthetic_excluded
CD013166_pub3_excl_1,Topic-related study 1,"",Author_6272,2021,0,CD013166_pub3,synthetic_excluded
CD012925_pub2_excl_9,Topic-related study 9,"",Author_9367,2018,0,CD012925_pub2,synthetic_excluded
CD012586_pub2_109,The European and Israeli Study Group 2002,"",The European and Israeli Study Group,2002,1,CD012586_pub2,pairwise70_included
CD003218_pub3_excl_6,Topic-related study 6,"",Author_1892,1997,0,CD003218_pub3,synthetic_excluded
CD015524_pub2_excl_10,Topic-related study 10,"",Author_8750,2014,0,CD015524_pub2,synthetic_excluded
CD015326_pub2_excl_42,Topic-related study 42,"",Author_3145,2020,0,CD015326_pub2,synthetic_excluded
CD015395_pub3_2,Liu 2023,"",Liu,2023,1,CD015395_pub3,pairwise70_included
CD013303_pub2_8,Kim 2009,"",Kim,2009,1,CD013303_pub2,pairwise70_included
CD014852_pub2_excl_17,Topic-related study 17,"",Author_7479,2005,0,CD014852_pub2,synthetic_excluded
CD014666_pub2_excl_5,Topic-related study 5,"",Author_4272,2006,0,CD014666_pub2,synthetic_excluded
CD007156_pub3_17,Wu 2010,"",Wu,2010,1,CD007156_pub3,pairwise70_included
CD009749_pub3_excl_2,Topic-related study 2,"",Author_4177,2021,0,CD009749_pub3,synthetic_excluded
CD001920_pub4_excl_25,Topic-related study 25,"",Author_9390,2017,0,CD001920_pub4,synthetic_excluded
CD004307_pub7_39,Windsor 1988,"",Windsor,1988,1,CD004307_pub7,pairwise70_included
CD014967_pub2_excl_21,Topic-related study 21,"",Author_3534,2010,0,CD014967_pub2,synthetic_excluded
CD014722_pub2_excl_91,Topic-related study 91,"",Author_5185,2014,0,CD014722_pub2,synthetic_excluded
CD012850_pub2_excl_13,Topic-related study 13,"",Author_3469,2013,0,CD012850_pub2,synthetic_excluded
CD006027_pub3_excl_22,Topic-related study 22,"",Author_8988,1996,0,CD006027_pub3,synthetic_excluded
CD012170_pub2_excl_16,Topic-related study 16,"",Author_4293,2023,0,CD012170_pub2,synthetic_excluded
CD011689_pub4_117,Askar 2011,"",Askar,2011,1,CD011689_pub4,pairwise70_included
CD013054_pub3_10,Subramaniam 2001 unpublished,"",Subramaniam,2001,1,CD013054_pub3,pairwise70_included
CD004307_pub7_37,White 2013,"",White,2013,1,CD004307_pub7,pairwise70_included
CD008063_pub3_excl_64,Topic-related study 64,"",Author_5210,2004,0,CD008063_pub3,synthetic_excluded
CD012586_pub2_excl_61,Topic-related study 61,"",Author_1846,2000,0,CD012586_pub2,synthetic_excluded
CD013643_pub2_3,Seki 2022,"",Seki,2022,1,CD013643_pub2,pairwise70_included
CD013800_pub2_excl_46,Topic-related study 46,"",Author_6533,2016,0,CD013800_pub2,synthetic_excluded
CD006475_pub3_13,Plummer 2020,"",Plummer,2020,1,CD006475_pub3,pairwise70_included
CD000028_pub4_11,STOP 1991,"",STOP,1991,1,CD000028_pub4,pairwise70_included
CD004736_pub6_38,Parisi 2017,"",Parisi,2017,1,CD004736_pub6,pairwise70_included
CD015326_pub2_excl_60,Topic-related study 60,"",Author_5339,2019,0,CD015326_pub2,synthetic_excluded
CD014741_pub2_excl_18,Topic-related study 18,"",Author_1059,2008,0,CD014741_pub2,synthetic_excluded
CD008879_pub3_excl_7,Topic-related study 7,"",Author_1616,2002,0,CD008879_pub3,synthetic_excluded
CD014937_pub2_excl_2,Topic-related study 2,"",Author_9596,2000,0,CD014937_pub2,synthetic_excluded
CD012079_pub2_8,Al-Nazer 2007,"",Al-Nazer,2007,1,CD012079_pub2,pairwise70_included
CD013105_pub2_26,Rahn 2023,"",Rahn,2023,1,CD013105_pub2,pairwise70_included
CD013197_pub2_1,Albers 2022,"",Albers,2022,1,CD013197_pub2,pairwise70_included
CD001431_pub6_excl_47,Topic-related study 47,"",Author_7688,2001,0,CD001431_pub6,synthetic_excluded
CD007310_pub3_3,Zamblera 1994,"",Zamblera,1994,1,CD007310_pub3,pairwise70_included
CD013332_pub2_excl_39,Topic-related study 39,"",Author_8763,2017,0,CD013332_pub2,synthetic_excluded
CD007491_pub3_excl_2,Topic-related study 2,"",Author_1900,1999,0,CD007491_pub3,synthetic_excluded
CD010163_pub3_excl_3,Topic-related study 3,"",Author_5510,2012,0,CD010163_pub3,synthetic_excluded
CD014758_pub3_excl_57,Topic-related study 57,"",Author_5463,2023,0,CD014758_pub3,synthetic_excluded
CD013232_pub2_121,Campbell 1987,"",Campbell,1987,1,CD013232_pub2,pairwise70_included
CD015087_pub2_excl_11,Topic-related study 11,"",Author_7843,1998,0,CD015087_pub2,synthetic_excluded
CD014741_pub2_28,Leonardi 2003,"",Leonardi,2003,1,CD014741_pub2,pairwise70_included
CD013844_pub2_18,Aseltine 2007,"",Aseltine,2007,1,CD013844_pub2,pairwise70_included
CD015328_pub2_excl_183,Topic-related study 183,"",Author_4630,2007,0,CD015328_pub2,synthetic_excluded
CD007310_pub3_excl_6,Topic-related study 6,"",Author_7226,2007,0,CD007310_pub3,synthetic_excluded
CD006140_pub3_excl_16,Topic-related study 16,"",Author_9001,2009,0,CD006140_pub3,synthetic_excluded
CD003429_pub5_3,Verma 2016,"",Verma,2016,1,CD003429_pub5,pairwise70_included
CD014300_pub2_excl_11,Topic-related study 11,"",Author_1554,2020,0,CD014300_pub2,synthetic_excluded
CD008940_pub4_excl_10,Topic-related study 10,"",Author_5132,2018,0,CD008940_pub4,synthetic_excluded
CD001431_pub6_169,Gokce 2019,"",Gokce,2019,1,CD001431_pub6,pairwise70_included
CD002052_pub4_6,Wang 2020,"",Wang,2020,1,CD002052_pub4,pairwise70_included
CD005566_pub4_excl_72,Topic-related study 72,"",Author_4719,1997,0,CD005566_pub4,synthetic_excluded
CD001920_pub4_excl_116,Topic-related study 116,"",Author_6193,2015,0,CD001920_pub4,synthetic_excluded
CD004953_pub5_excl_18,Topic-related study 18,"",Author_6828,2019,0,CD004953_pub5,synthetic_excluded
CD005566_pub4_excl_28,Topic-related study 28,"",Author_1492,1997,0,CD005566_pub4,synthetic_excluded
CD014861_pub2_excl_1,Topic-related study 1,"",Author_3447,2001,0,CD014861_pub2,synthetic_excluded
CD008771_pub3_excl_1,Topic-related study 1,"",Author_9275,1993,0,CD008771_pub3,synthetic_excluded
CD013232_pub2_excl_18,Topic-related study 18,"",Author_1955,2018,0,CD013232_pub2,synthetic_excluded
CD014688_pub2_1,Flores 2009,"",Flores,2009,1,CD014688_pub2,pairwise70_included
CD013800_pub2_32,REIN 2011,"",REIN,2011,1,CD013800_pub2,pairwise70_included
CD015084_pub2_2,Gravesen 2016,"",Gravesen,2016,1,CD015084_pub2,pairwise70_included
CD014758_pub3_excl_37,Topic-related study 37,"",Author_1823,2017,0,CD014758_pub3,synthetic_excluded
CD013232_pub2_excl_74,Topic-related study 74,"",Author_3820,2021,0,CD013232_pub2,synthetic_excluded
CD015443_pub2_7,European Study Group 1998,"",European Study Group,1998,1,CD015443_pub2,pairwise70_included
CD006913_pub3_excl_1,Topic-related study 1,"",Author_4652,2005,0,CD006913_pub3,synthetic_excluded
CD010001_pub4_excl_17,Topic-related study 17,"",Author_7435,2020,0,CD010001_pub4,synthetic_excluded
CD001837_pub4_48,Cummins 2016a,"",Cummins,2016,1,CD001837_pub4,pairwise70_included
CD015145_pub2_excl_10,Topic-related study 10,"",Author_1424,2017,0,CD015145_pub2,synthetic_excluded
CD015594_pub2_2,NCT00533468,"",NCT00533468,,1,CD015594_pub2,pairwise70_included
CD011535_pub7_69,ALLURE 2021,"",ALLURE,2021,1,CD011535_pub7,pairwise70_included
CD003962_pub3_41,Ross 2003,"",Ross,2003,1,CD003962_pub3,pairwise70_included
CD010216_pub9_34,Edmiston 2022*,"",Edmiston,2022,1,CD010216_pub9,pairwise70_included
CD012186_pub2_51,CLARITY 2010,"",CLARITY,2010,1,CD012186_pub2,pairwise70_included
CD012586_pub2_excl_168,Topic-related study 168,"",Author_8751,2012,0,CD012586_pub2,synthetic_excluded
CD004376_pub4_excl_63,Topic-related study 63,"",Author_1057,2010,0,CD004376_pub4,synthetic_excluded
CD004376_pub4_67,Robbins 2022,"",Robbins,2022,1,CD004376_pub4,pairwise70_included
CD013232_pub2_104,Ghanizadeh 2013,"",Ghanizadeh,2013,1,CD013232_pub2,pairwise70_included
CD014741_pub2_2,Ridker 2012,"",Ridker,2012,1,CD014741_pub2,pairwise70_included
CD011866_pub3_61,Rawson 2002 arm 4,"",Rawson,2002,1,CD011866_pub3,pairwise70_included
CD013539_pub2_excl_30,Topic-related study 30,"",Author_4920,2023,0,CD013539_pub2,synthetic_excluded
CD015331_pub2_21,Sönmez 2020,"",Sönmez,2020,1,CD015331_pub2,pairwise70_included
CD015594_pub2_excl_2,Topic-related study 2,"",Author_7980,1993,0,CD015594_pub2,synthetic_excluded
CD014428_pub2_8,Jay 2014,"",Jay,2014,1,CD014428_pub2,pairwise70_included
CD010216_pub9_33,Pulvers 2020,"",Pulvers,2020,1,CD010216_pub9,pairwise70_included
CD013105_pub2_18,Nimodia 2021,"",Nimodia,2021,1,CD013105_pub2,pairwise70_included
CD013232_pub2_11,Troost 2005,"",Troost,2005,1,CD013232_pub2,pairwise70_included
CD009252_pub2_15,Laycock 2001a,"",Laycock,2001,1,CD009252_pub2,pairwise70_included
CD006632_pub3_excl_51,Topic-related study 51,"",Author_5105,2012,0,CD006632_pub3,synthetic_excluded
CD006257_pub2_35,Ahmad 2003,"",Ahmad,2003,1,CD006257_pub2,pairwise70_included
CD015192_pub2_10,Kester 1999,"",Kester,1999,1,CD015192_pub2,pairwise70_included
CD013295_pub2_54,Schott 1995,"",Schott,1995,1,CD013295_pub2,pairwise70_included
CD013295_pub2_81,Yasli 2019,"",Yasli,2019,1,CD013295_pub2,pairwise70_included
CD013232_pub2_excl_90,Topic-related study 90,"",Author_7800,,0,CD013232_pub2,synthetic_excluded
CD012891_pub2_excl_26,Topic-related study 26,"",Author_6547,2022,0,CD012891_pub2,synthetic_excluded
CD011689_pub4_excl_59,Topic-related study 59,"",Author_4655,2006,0,CD011689_pub4,synthetic_excluded
CD016119_excl_25,Topic-related study 25,"",Author_7243,2017,0,CD016119,synthetic_excluded
CD012942_pub2_excl_19,Topic-related study 19,"",Author_3486,2004,0,CD012942_pub2,synthetic_excluded
CD013763_pub3_52,Altıparmak 2019a,"",Altıparmak,2019,1,CD013763_pub3,pairwise70_included
CD007859_pub5_19,Marković 2015,"",Marković,2015,1,CD007859_pub5,pairwise70_included
CD012186_pub2_excl_87,Topic-related study 87,"",Author_7371,2008,0,CD012186_pub2,synthetic_excluded
CD015213_pub2_excl_35,Topic-related study 35,"",Author_8003,2019,0,CD015213_pub2,synthetic_excluded
CD013052_pub3_excl_10,Topic-related study 10,"",Author_3397,1982,0,CD013052_pub3,synthetic_excluded
CD009252_pub2_13,Fitz 2017,"",Fitz,2017,1,CD009252_pub2,pairwise70_included
CD002243_pub5_36,McHardy 1972,"",McHardy,1972,1,CD002243_pub5,pairwise70_included
CD015721_pub2_excl_2,Topic-related study 2,"",Author_2031,2022,0,CD015721_pub2,synthetic_excluded
CD001431_pub6_48,Jalil 2022,"",Jalil,2022,1,CD001431_pub6,pairwise70_included
CD008349_pub5_excl_45,Topic-related study 45,"",Author_8733,2017,0,CD008349_pub5,synthetic_excluded
CD011044_pub3_1,Frey 1981,"",Frey,1981,1,CD011044_pub3,pairwise70_included
CD014722_pub2_51,Baumgartner 2021,"",Baumgartner,2021,1,CD014722_pub2,pairwise70_included
CD003376_pub4_13,Wimalawansa 1995,"",Wimalawansa,1995,1,CD003376_pub4,pairwise70_included
CD014428_pub2_9,Onan 2023,"",Onan,2023,1,CD014428_pub2,pairwise70_included
CD005133_pub4_excl_21,Topic-related study 21,"",Author_6737,2020,0,CD005133_pub4,synthetic_excluded
CD009252_pub2_excl_27,Topic-related study 27,"",Author_5874,2008,0,CD009252_pub2,synthetic_excluded
CD013059_pub2_excl_16,Topic-related study 16,"",Author_3591,1992,0,CD013059_pub2,synthetic_excluded
CD012067_pub3_32,Nakamura 2012a,"",Nakamura,2012,1,CD012067_pub3,pairwise70_included
CD014937_pub2_excl_30,Topic-related study 30,"",Author_2022,2021,0,CD014937_pub2,synthetic_excluded
CD013408_pub2_1,Guo 2020a,"",Guo,2020,1,CD013408_pub2,pairwise70_included
CD007156_pub3_1,Bhadage 2013,"",Bhadage,2013,1,CD007156_pub3,pairwise70_included
CD015820_pub2_excl_13,Topic-related study 13,"",Author_9369,2016,0,CD015820_pub2,synthetic_excluded
CD011381_pub3_excl_37,Topic-related study 37,"",Author_7480,2011,0,CD011381_pub3,synthetic_excluded
CD009508_pub2_excl_64,Topic-related study 64,"",Author_4323,2020,0,CD009508_pub2,synthetic_excluded
CD013456_pub2_excl_6,Topic-related study 6,"",Author_1328,2015,0,CD013456_pub2,synthetic_excluded
CD010001_pub4_10,Mohamed 2019,"",Mohamed,2019,1,CD010001_pub4,pairwise70_included
CD013166_pub3_excl_13,Topic-related study 13,"",Author_6612,2017,0,CD013166_pub3,synthetic_excluded
CD015855_13,JPRN-UMIN000015469,"",JPRN-UMIN000015469,,1,CD015855,pairwise70_included
CD003598_pub3_excl_46,Topic-related study 46,"",Author_7789,1994,0,CD003598_pub3,synthetic_excluded
CD007388_pub3_excl_2,Topic-related study 2,"",Author_9389,2018,0,CD007388_pub3,synthetic_excluded
CD015588_pub2_excl_4,Topic-related study 4,"",Author_7162,2017,0,CD015588_pub2,synthetic_excluded
CD014967_pub2_10,Painter 1999,"",Painter,1999,1,CD014967_pub2,pairwise70_included
CD015350_pub2_excl_23,Topic-related study 23,"",Author_8488,2004,0,CD015350_pub2,synthetic_excluded
CD008858_pub5_1,Oxman 2005,"",Oxman,2005,1,CD008858_pub5,pairwise70_included
CD013414_pub2_excl_7,Topic-related study 7,"",Author_1444,2018,0,CD013414_pub2,synthetic_excluded
CD001431_pub6_74,McIlvennan 2018,"",McIlvennan,2018,1,CD001431_pub6,pairwise70_included
CD011851_pub3_9,Huo 2019,"",Huo,2019,1,CD011851_pub3,pairwise70_included
CD009252_pub2_excl_39,Topic-related study 39,"",Author_6885,2002,0,CD009252_pub2,synthetic_excluded
CD006632_pub3_excl_48,Topic-related study 48,"",Author_4053,2013,0,CD006632_pub3,synthetic_excluded
CD013396_pub2_15,Golan-Tripto 2020,"",Golan-Tripto,2020,1,CD013396_pub2,pairwise70_included
CD015046_pub2_excl_1,Topic-related study 1,"",Author_6924,2013,0,CD015046_pub2,synthetic_excluded
CD013396_pub2_8,Manaseki-Holland 2012,"",Manaseki-Holland,2012,1,CD013396_pub2,pairwise70_included
CD001837_pub4_43,Smith 2011,"",Smith,2011,1,CD001837_pub4,pairwise70_included
CD004307_pub7_excl_18,Topic-related study 18,"",Author_8493,2022,0,CD004307_pub7,synthetic_excluded
CD004184_pub3_excl_11,Topic-related study 11,"",Author_3686,1998,0,CD004184_pub3,synthetic_excluded
CD011793_pub3_6,Mächler 1999,"",Mächler,1999,1,CD011793_pub3,pairwise70_included
CD004925_pub4_excl_14,Topic-related study 14,"",Author_5737,1995,0,CD004925_pub4,synthetic_excluded
CD014722_pub2_72,Gavrilova 2009,"",Gavrilova,2009,1,CD014722_pub2,pairwise70_included
CD013295_pub2_excl_16,Topic-related study 16,"",Author_6533,1994,0,CD013295_pub2,synthetic_excluded
CD013827_pub2_6,Braham 2020,"",Braham,2020,1,CD013827_pub2,pairwise70_included
CD002112_pub2_excl_14,Topic-related study 14,"",Author_4739,2015,0,CD002112_pub2,synthetic_excluded
CD015673_pub2_excl_8,Topic-related study 8,"",Author_4593,2011,0,CD015673_pub2,synthetic_excluded
CD014687_pub2_5,Mahadevan 2016,"",Mahadevan,2016,1,CD014687_pub2,pairwise70_included
CD004376_pub4_excl_49,Topic-related study 49,"",Author_3988,1999,0,CD004376_pub4,synthetic_excluded
CD014758_pub3_excl_15,Topic-related study 15,"",Author_3109,2018,0,CD014758_pub3,synthetic_excluded
CD001552_pub3_excl_9,Topic-related study 9,"",Author_3371,2019,0,CD001552_pub3,synthetic_excluded
CD012397_pub2_2,van de Sande 2011,"",van de Sande,2011,1,CD012397_pub2,pairwise70_included
CD007784_pub3_excl_53,Topic-related study 53,"",Author_7790,2011,0,CD007784_pub3,synthetic_excluded
CD006023_pub4_87,Deuber 2004,"",Deuber,2004,1,CD006023_pub4,pairwise70_included
CD006475_pub3_excl_2,Topic-related study 2,"",Author_9593,2010,0,CD006475_pub3,synthetic_excluded
CD015877_1,Moschonis 2019,"",Moschonis,2019,1,CD015877,pairwise70_included
CD004762_pub3_5,Stunnenberg 2018,"",Stunnenberg,2018,1,CD004762_pub3,pairwise70_included
CD006919_pub5_excl_24,Topic-related study 24,"",Author_5815,2013,0,CD006919_pub5,synthetic_excluded
CD002243_pub5_excl_98,Topic-related study 98,"",Author_8579,2013,0,CD002243_pub5,synthetic_excluded
CD001703_pub4_excl_14,Topic-related study 14,"",Author_2081,2010,0,CD001703_pub4,synthetic_excluded
CD015328_pub2_75,Hull 2018,"",Hull,2018,1,CD015328_pub2,pairwise70_included
CD002112_pub2_excl_64,Topic-related study 64,"",Author_1954,2009,0,CD002112_pub2,synthetic_excluded
CD014758_pub3_excl_20,Topic-related study 20,"",Author_7028,2023,0,CD014758_pub3,synthetic_excluded
CD003477_pub5_3,Raglio 2015,"",Raglio,2015,1,CD003477_pub5,pairwise70_included
CD013508_pub3_15,Rafanelli 2020,"",Rafanelli,2020,1,CD013508_pub3,pairwise70_included
CD013278_pub3_excl_7,Topic-related study 7,"",Author_7834,2021,0,CD013278_pub3,synthetic_excluded
